,MLII,V1,symbol
547069,-0.48,-0.055,
547070,-0.495,-0.055,
547071,-0.49,-0.04,
547072,-0.48,-0.045,
547073,-0.48,-0.035,
547074,-0.475,-0.03,
547075,-0.485,-0.04,
547076,-0.5,-0.045,
547077,-0.48,-0.035,
547078,-0.47,-0.03,
547079,-0.47,-0.04,
547080,-0.47,-0.035,
547081,-0.49,-0.045,
547082,-0.495,-0.035,
547083,-0.53,-0.025,
547084,-0.535,-0.005,
547085,-0.55,0.0,
547086,-0.585,0.0,
547087,-0.585,-0.005,
547088,-0.525,-0.015,
547089,-0.36,0.0,
547090,-0.09,0.035,
547091,0.215,0.035,
547092,0.575,0.025,
547093,0.955,-0.01,
547094,1.275,-0.01,
547095,1.425,-0.02,
547096,1.345,-0.04,N
547097,1.045,-0.05,
547098,0.65,-0.045,
547099,0.335,-0.055,
547100,0.15,-0.03,
547101,0.1,-0.005,
547102,0.07,0.015,
547103,-0.02,-0.005,
547104,-0.135,-0.02,
547105,-0.205,-0.04,
547106,-0.26,-0.04,
547107,-0.31,-0.03,
547108,-0.365,-0.03,
547109,-0.385,-0.025,
547110,-0.42,-0.04,
547111,-0.46,-0.04,
547112,-0.495,-0.05,
547113,-0.505,-0.045,
547114,-0.495,-0.04,
547115,-0.495,-0.03,
547116,-0.5,-0.03,
547117,-0.51,-0.05,
547118,-0.525,-0.045,
547119,-0.52,-0.04,
547120,-0.52,-0.02,
547121,-0.515,-0.04,
547122,-0.515,-0.03,
547123,-0.51,-0.045,
547124,-0.53,-0.05,
547125,-0.535,-0.04,
547126,-0.52,-0.03,
547127,-0.52,-0.035,
547128,-0.515,-0.04,
547129,-0.525,-0.04,
547130,-0.525,-0.035,
547131,-0.53,-0.025,
547132,-0.51,-0.02,
547133,-0.505,-0.025,
547134,-0.505,-0.02,
547135,-0.51,-0.025,
547136,-0.54,-0.035,
547137,-0.525,-0.03,
547138,-0.52,-0.02,
547139,-0.515,-0.02,
547140,-0.515,-0.005,
547141,-0.525,-0.015,
547142,-0.535,-0.02,
547143,-0.54,-0.01,
547144,-0.525,0.005,
547145,-0.52,0.01,
547146,-0.515,0.01,
547147,-0.52,-0.005,
547148,-0.53,-0.005,
547149,-0.54,0.005,
547150,-0.52,0.02,
547151,-0.51,0.02,
547152,-0.51,0.015,
547153,-0.52,0.005,
547154,-0.53,0.0,
547155,-0.52,0.0,
547156,-0.525,0.015,
547157,-0.5,0.0,
547158,-0.515,0.0,
547159,-0.525,-0.02,
547160,-0.525,-0.035,
547161,-0.52,-0.04,
547162,-0.51,-0.03,
547163,-0.5,-0.03,
547164,-0.495,-0.04,
547165,-0.495,-0.045,
547166,-0.5,-0.05,
547167,-0.495,-0.045,
547168,-0.485,-0.035,
547169,-0.47,-0.035,
547170,-0.46,-0.04,
547171,-0.465,-0.045,
547172,-0.47,-0.06,
547173,-0.465,-0.05,
547174,-0.445,-0.05,
547175,-0.43,-0.035,
547176,-0.425,-0.045,
547177,-0.42,-0.05,
547178,-0.43,-0.05,
547179,-0.415,-0.045,
547180,-0.4,-0.035,
547181,-0.385,-0.035,
547182,-0.375,-0.04,
547183,-0.38,-0.055,
547184,-0.37,-0.06,
547185,-0.36,-0.035,
547186,-0.35,-0.03,
547187,-0.325,-0.035,
547188,-0.31,-0.03,
547189,-0.3,-0.045,
547190,-0.3,-0.045,
547191,-0.285,-0.045,
547192,-0.27,-0.03,
547193,-0.25,-0.03,
547194,-0.23,-0.045,
547195,-0.245,-0.05,
547196,-0.23,-0.055,
547197,-0.205,-0.035,
547198,-0.18,-0.025,
547199,-0.16,-0.025,
547200,-0.175,-0.015,
547201,-0.17,-0.03,
547202,-0.17,-0.03,
547203,-0.155,-0.01,
547204,-0.14,0.005,
547205,-0.13,0.0,
547206,-0.115,0.0,
547207,-0.13,-0.02,
547208,-0.14,-0.015,
547209,-0.135,-0.01,
547210,-0.125,0.0,
547211,-0.13,0.0,
547212,-0.145,-0.015,
547213,-0.15,-0.02,
547214,-0.185,-0.02,
547215,-0.185,-0.02,
547216,-0.195,-0.005,
547217,-0.19,-0.035,
547218,-0.21,-0.04,
547219,-0.24,-0.06,
547220,-0.265,-0.055,
547221,-0.28,-0.05,
547222,-0.28,-0.045,
547223,-0.29,-0.05,
547224,-0.305,-0.055,
547225,-0.315,-0.065,
547226,-0.345,-0.07,
547227,-0.355,-0.06,
547228,-0.35,-0.045,
547229,-0.355,-0.045,
547230,-0.36,-0.055,
547231,-0.38,-0.055,
547232,-0.39,-0.065,
547233,-0.4,-0.055,
547234,-0.39,-0.045,
547235,-0.39,-0.055,
547236,-0.39,-0.05,
547237,-0.4,-0.06,
547238,-0.41,-0.055,
547239,-0.41,-0.045,
547240,-0.395,-0.04,
547241,-0.4,-0.04,
547242,-0.395,-0.04,
547243,-0.415,-0.06,
547244,-0.425,-0.065,
547245,-0.42,-0.04,
547246,-0.415,-0.03,
547247,-0.4,-0.04,
547248,-0.41,-0.045,
547249,-0.42,-0.06,
547250,-0.425,-0.065,
547251,-0.435,-0.05,
547252,-0.42,-0.045,
547253,-0.42,-0.045,
547254,-0.425,-0.05,
547255,-0.43,-0.045,
547256,-0.435,-0.045,
547257,-0.43,-0.035,
547258,-0.43,-0.035,
547259,-0.42,-0.03,
547260,-0.43,-0.025,
547261,-0.425,-0.03,
547262,-0.445,-0.04,
547263,-0.435,-0.015,
547264,-0.43,-0.01,
547265,-0.405,-0.005,
547266,-0.415,-0.01,
547267,-0.43,-0.015,
547268,-0.425,-0.04,
547269,-0.43,-0.01,
547270,-0.435,-0.01,
547271,-0.425,0.0,
547272,-0.425,-0.01,
547273,-0.435,-0.01,
547274,-0.43,-0.025,
547275,-0.42,-0.01,
547276,-0.415,-0.015,
547277,-0.415,-0.025,
547278,-0.42,-0.045,
547279,-0.425,-0.055,
547280,-0.43,-0.065,
547281,-0.43,-0.06,
547282,-0.405,-0.04,
547283,-0.405,-0.05,
547284,-0.41,-0.055,
547285,-0.415,-0.065,
547286,-0.42,-0.085,
547287,-0.42,-0.065,
547288,-0.41,-0.05,
547289,-0.405,-0.055,
547290,-0.405,-0.06,
547291,-0.415,-0.06,
547292,-0.425,-0.07,
547293,-0.425,-0.065,
547294,-0.41,-0.06,
547295,-0.405,-0.06,
547296,-0.405,-0.065,
547297,-0.405,-0.06,
547298,-0.425,-0.065,
547299,-0.42,-0.065,
547300,-0.41,-0.055,
547301,-0.4,-0.045,
547302,-0.405,-0.065,
547303,-0.405,-0.075,
547304,-0.42,-0.065,
547305,-0.425,-0.065,
547306,-0.405,-0.06,
547307,-0.405,-0.05,
547308,-0.395,-0.06,
547309,-0.41,-0.07,
547310,-0.42,-0.085,
547311,-0.415,-0.07,
547312,-0.4,-0.035,
547313,-0.395,-0.055,
547314,-0.41,-0.055,
547315,-0.4,-0.07,
547316,-0.425,-0.06,
547317,-0.42,-0.05,
547318,-0.405,-0.03,
547319,-0.395,-0.03,
547320,-0.395,-0.035,
547321,-0.41,-0.04,
547322,-0.42,-0.035,
547323,-0.415,-0.025,
547324,-0.405,-0.015,
547325,-0.4,-0.015,
547326,-0.405,-0.025,
547327,-0.4,-0.04,
547328,-0.42,-0.035,
547329,-0.42,-0.03,
547330,-0.415,-0.02,
547331,-0.405,-0.02,
547332,-0.405,-0.03,
547333,-0.405,-0.035,
547334,-0.415,-0.05,
547335,-0.41,-0.065,
547336,-0.395,-0.06,
547337,-0.4,-0.065,
547338,-0.415,-0.055,
547339,-0.415,-0.08,
547340,-0.43,-0.08,
547341,-0.42,-0.07,
547342,-0.415,-0.06,
547343,-0.415,-0.055,
547344,-0.41,-0.06,
547345,-0.415,-0.07,
547346,-0.43,-0.07,
547347,-0.425,-0.05,
547348,-0.405,-0.07,
547349,-0.405,-0.065,
547350,-0.41,-0.065,
547351,-0.415,-0.08,
547352,-0.425,-0.075,
547353,-0.42,-0.055,
547354,-0.41,-0.05,
547355,-0.41,-0.055,
547356,-0.405,-0.065,
547357,-0.405,-0.07,
547358,-0.43,-0.07,
547359,-0.42,-0.06,
547360,-0.4,-0.045,
547361,-0.4,-0.04,
547362,-0.405,-0.05,
547363,-0.42,-0.065,
547364,-0.425,-0.055,
547365,-0.42,-0.045,
547366,-0.41,-0.045,
547367,-0.405,-0.045,
547368,-0.4,-0.06,
547369,-0.405,-0.075,
547370,-0.415,-0.07,
547371,-0.425,-0.055,
547372,-0.395,-0.04,
547373,-0.39,-0.035,
547374,-0.39,-0.035,
547375,-0.395,-0.045,
547376,-0.415,-0.045,
547377,-0.405,-0.025,
547378,-0.4,-0.01,
547379,-0.395,-0.015,
547380,-0.385,-0.015,
547381,-0.385,-0.025,
547382,-0.38,-0.025,
547383,-0.38,-0.02,
547384,-0.365,0.0,
547385,-0.35,-0.01,
547386,-0.335,-0.005,
547387,-0.345,-0.025,
547388,-0.355,-0.025,
547389,-0.36,-0.02,
547390,-0.35,-0.015,
547391,-0.335,-0.025,
547392,-0.33,-0.045,
547393,-0.34,-0.06,
547394,-0.34,-0.07,
547395,-0.32,-0.06,
547396,-0.295,-0.045,
547397,-0.25,-0.065,
547398,-0.245,-0.06,
547399,-0.26,-0.07,
547400,-0.285,-0.06,
547401,-0.3,-0.07,
547402,-0.285,-0.055,
547403,-0.285,-0.06,
547404,-0.285,-0.07,
547405,-0.295,-0.075,
547406,-0.315,-0.09,
547407,-0.31,-0.075,
547408,-0.305,-0.075,
547409,-0.32,-0.065,
547410,-0.32,-0.07,
547411,-0.33,-0.09,
547412,-0.35,-0.085,
547413,-0.34,-0.075,
547414,-0.345,-0.07,
547415,-0.355,-0.07,
547416,-0.37,-0.065,
547417,-0.385,-0.08,
547418,-0.41,-0.085,
547419,-0.41,-0.08,
547420,-0.41,-0.055,
547421,-0.41,-0.06,
547422,-0.41,-0.075,
547423,-0.42,-0.075,
547424,-0.43,-0.08,
547425,-0.445,-0.07,
547426,-0.43,-0.055,
547427,-0.425,-0.06,
547428,-0.41,-0.065,
547429,-0.435,-0.07,
547430,-0.435,-0.06,
547431,-0.435,-0.06,
547432,-0.43,-0.03,
547433,-0.415,-0.035,
547434,-0.43,-0.03,
547435,-0.435,-0.045,
547436,-0.44,-0.03,
547437,-0.43,-0.03,
547438,-0.425,-0.015,
547439,-0.425,-0.02,
547440,-0.415,-0.025,
547441,-0.43,-0.025,
547442,-0.445,-0.025,
547443,-0.475,-0.025,
547444,-0.505,-0.01,
547445,-0.515,-0.01,
547446,-0.505,-0.015,
547447,-0.47,-0.025,
547448,-0.345,-0.04,
547449,-0.115,-0.04,
547450,0.185,-0.035,
547451,0.525,-0.04,
547452,0.88,-0.05,
547453,1.2,-0.06,
547454,1.385,-0.09,
547455,1.37,-0.11,N
547456,1.145,-0.115,
547457,0.795,-0.14,
547458,0.475,-0.12,
547459,0.25,-0.105,
547460,0.155,-0.085,
547461,0.13,-0.05,
547462,0.09,-0.03,
547463,-0.015,-0.04,
547464,-0.12,-0.04,
547465,-0.17,-0.065,
547466,-0.21,-0.07,
547467,-0.275,-0.06,
547468,-0.305,-0.045,
547469,-0.345,-0.05,
547470,-0.39,-0.055,
547471,-0.415,-0.075,
547472,-0.455,-0.07,
547473,-0.465,-0.06,
547474,-0.46,-0.055,
547475,-0.445,-0.055,
547476,-0.45,-0.045,
547477,-0.445,-0.06,
547478,-0.475,-0.065,
547479,-0.475,-0.07,
547480,-0.455,-0.05,
547481,-0.465,-0.045,
547482,-0.465,-0.06,
547483,-0.475,-0.065,
547484,-0.485,-0.075,
547485,-0.485,-0.065,
547486,-0.475,-0.055,
547487,-0.475,-0.055,
547488,-0.48,-0.055,
547489,-0.49,-0.065,
547490,-0.495,-0.065,
547491,-0.49,-0.045,
547492,-0.48,-0.025,
547493,-0.485,-0.02,
547494,-0.485,-0.025,
547495,-0.48,-0.03,
547496,-0.5,-0.03,
547497,-0.49,-0.025,
547498,-0.465,-0.01,
547499,-0.475,-0.02,
547500,-0.485,-0.015,
547501,-0.485,-0.025,
547502,-0.5,-0.03,
547503,-0.495,-0.015,
547504,-0.49,-0.01,
547505,-0.475,0.0,
547506,-0.48,-0.03,
547507,-0.485,-0.025,
547508,-0.5,-0.035,
547509,-0.495,-0.05,
547510,-0.495,-0.045,
547511,-0.49,-0.05,
547512,-0.505,-0.06,
547513,-0.51,-0.075,
547514,-0.505,-0.065,
547515,-0.495,-0.065,
547516,-0.49,-0.055,
547517,-0.485,-0.06,
547518,-0.49,-0.07,
547519,-0.485,-0.075,
547520,-0.495,-0.08,
547521,-0.495,-0.07,
547522,-0.49,-0.06,
547523,-0.48,-0.07,
547524,-0.47,-0.065,
547525,-0.475,-0.075,
547526,-0.485,-0.08,
547527,-0.48,-0.08,
547528,-0.47,-0.065,
547529,-0.465,-0.07,
547530,-0.46,-0.07,
547531,-0.465,-0.065,
547532,-0.47,-0.08,
547533,-0.47,-0.07,
547534,-0.455,-0.065,
547535,-0.445,-0.07,
547536,-0.445,-0.065,
547537,-0.435,-0.07,
547538,-0.435,-0.075,
547539,-0.435,-0.06,
547540,-0.42,-0.045,
547541,-0.4,-0.055,
547542,-0.395,-0.065,
547543,-0.395,-0.07,
547544,-0.4,-0.075,
547545,-0.39,-0.065,
547546,-0.37,-0.05,
547547,-0.345,-0.035,
547548,-0.355,-0.055,
547549,-0.34,-0.055,
547550,-0.34,-0.055,
547551,-0.325,-0.05,
547552,-0.31,-0.03,
547553,-0.29,-0.03,
547554,-0.28,-0.03,
547555,-0.275,-0.03,
547556,-0.275,-0.035,
547557,-0.26,-0.01,
547558,-0.235,-0.01,
547559,-0.225,-0.01,
547560,-0.205,-0.015,
547561,-0.205,-0.03,
547562,-0.2,-0.03,
547563,-0.18,-0.035,
547564,-0.16,-0.02,
547565,-0.15,-0.03,
547566,-0.145,-0.035,
547567,-0.14,-0.05,
547568,-0.15,-0.065,
547569,-0.15,-0.06,
547570,-0.135,-0.06,
547571,-0.125,-0.075,
547572,-0.12,-0.08,
547573,-0.135,-0.085,
547574,-0.145,-0.095,
547575,-0.15,-0.09,
547576,-0.145,-0.085,
547577,-0.14,-0.085,
547578,-0.155,-0.08,
547579,-0.17,-0.105,
547580,-0.21,-0.1,
547581,-0.205,-0.095,
547582,-0.215,-0.08,
547583,-0.22,-0.08,
547584,-0.235,-0.085,
547585,-0.255,-0.085,
547586,-0.275,-0.095,
547587,-0.3,-0.085,
547588,-0.295,-0.075,
547589,-0.295,-0.07,
547590,-0.32,-0.06,
547591,-0.335,-0.08,
547592,-0.355,-0.08,
547593,-0.355,-0.065,
547594,-0.375,-0.06,
547595,-0.36,-0.055,
547596,-0.39,-0.055,
547597,-0.395,-0.07,
547598,-0.41,-0.075,
547599,-0.405,-0.055,
547600,-0.4,-0.06,
547601,-0.4,-0.055,
547602,-0.39,-0.06,
547603,-0.405,-0.08,
547604,-0.415,-0.07,
547605,-0.415,-0.06,
547606,-0.41,-0.045,
547607,-0.405,-0.06,
547608,-0.4,-0.05,
547609,-0.42,-0.06,
547610,-0.435,-0.05,
547611,-0.43,-0.055,
547612,-0.43,-0.035,
547613,-0.415,-0.03,
547614,-0.415,-0.025,
547615,-0.42,-0.035,
547616,-0.435,-0.035,
547617,-0.43,-0.035,
547618,-0.42,-0.02,
547619,-0.415,-0.02,
547620,-0.415,-0.03,
547621,-0.435,-0.035,
547622,-0.435,-0.03,
547623,-0.435,-0.02,
547624,-0.425,-0.02,
547625,-0.42,-0.01,
547626,-0.42,-0.01,
547627,-0.43,-0.035,
547628,-0.435,-0.04,
547629,-0.435,-0.035,
547630,-0.435,-0.03,
547631,-0.425,-0.05,
547632,-0.42,-0.06,
547633,-0.425,-0.075,
547634,-0.44,-0.08,
547635,-0.44,-0.065,
547636,-0.42,-0.06,
547637,-0.42,-0.055,
547638,-0.42,-0.065,
547639,-0.425,-0.075,
547640,-0.43,-0.08,
547641,-0.425,-0.08,
547642,-0.42,-0.06,
547643,-0.405,-0.065,
547644,-0.41,-0.055,
547645,-0.415,-0.075,
547646,-0.42,-0.08,
547647,-0.425,-0.065,
547648,-0.41,-0.06,
547649,-0.405,-0.065,
547650,-0.395,-0.055,
547651,-0.405,-0.07,
547652,-0.425,-0.08,
547653,-0.4,-0.07,
547654,-0.415,-0.06,
547655,-0.395,-0.055,
547656,-0.41,-0.055,
547657,-0.415,-0.045,
547658,-0.415,-0.055,
547659,-0.4,-0.045,
547660,-0.4,-0.03,
547661,-0.39,-0.035,
547662,-0.395,-0.04,
547663,-0.4,-0.05,
547664,-0.41,-0.06,
547665,-0.405,-0.045,
547666,-0.395,-0.04,
547667,-0.395,-0.035,
547668,-0.395,-0.04,
547669,-0.41,-0.05,
547670,-0.415,-0.05,
547671,-0.42,-0.05,
547672,-0.405,-0.035,
547673,-0.395,-0.035,
547674,-0.405,-0.04,
547675,-0.405,-0.055,
547676,-0.415,-0.05,
547677,-0.415,-0.045,
547678,-0.405,-0.035,
547679,-0.395,-0.035,
547680,-0.39,-0.035,
547681,-0.39,-0.055,
547682,-0.41,-0.055,
547683,-0.41,-0.04,
547684,-0.41,-0.03,
547685,-0.4,-0.04,
547686,-0.395,-0.035,
547687,-0.41,-0.045,
547688,-0.41,-0.045,
547689,-0.415,-0.035,
547690,-0.395,-0.02,
547691,-0.385,-0.025,
547692,-0.39,-0.04,
547693,-0.405,-0.045,
547694,-0.41,-0.045,
547695,-0.415,-0.03,
547696,-0.4,-0.03,
547697,-0.395,-0.025,
547698,-0.395,-0.04,
547699,-0.41,-0.04,
547700,-0.415,-0.04,
547701,-0.41,-0.025,
547702,-0.4,-0.025,
547703,-0.395,-0.025,
547704,-0.385,-0.03,
547705,-0.4,-0.03,
547706,-0.415,-0.035,
547707,-0.415,-0.025,
547708,-0.4,-0.015,
547709,-0.39,-0.02,
547710,-0.395,-0.03,
547711,-0.405,-0.045,
547712,-0.41,-0.04,
547713,-0.405,-0.035,
547714,-0.39,-0.03,
547715,-0.39,-0.04,
547716,-0.395,-0.05,
547717,-0.405,-0.05,
547718,-0.415,-0.055,
547719,-0.41,-0.05,
547720,-0.4,-0.04,
547721,-0.395,-0.03,
547722,-0.4,-0.04,
547723,-0.405,-0.05,
547724,-0.42,-0.055,
547725,-0.42,-0.05,
547726,-0.4,-0.035,
547727,-0.395,-0.04,
547728,-0.395,-0.045,
547729,-0.395,-0.055,
547730,-0.415,-0.06,
547731,-0.41,-0.055,
547732,-0.39,-0.045,
547733,-0.385,-0.04,
547734,-0.385,-0.045,
547735,-0.395,-0.06,
547736,-0.405,-0.055,
547737,-0.4,-0.035,
547738,-0.4,-0.035,
547739,-0.385,-0.025,
547740,-0.39,-0.025,
547741,-0.4,-0.045,
547742,-0.395,-0.055,
547743,-0.4,-0.04,
547744,-0.39,-0.03,
547745,-0.39,-0.03,
547746,-0.395,-0.025,
547747,-0.395,-0.03,
547748,-0.4,-0.05,
547749,-0.405,-0.035,
547750,-0.385,-0.03,
547751,-0.375,-0.02,
547752,-0.38,-0.025,
547753,-0.39,-0.03,
547754,-0.41,-0.035,
547755,-0.39,-0.025,
547756,-0.375,-0.01,
547757,-0.365,-0.02,
547758,-0.365,-0.02,
547759,-0.37,-0.03,
547760,-0.36,-0.025,
547761,-0.35,-0.025,
547762,-0.34,-0.02,
547763,-0.32,-0.015,
547764,-0.32,-0.015,
547765,-0.335,-0.03,
547766,-0.345,-0.02,
547767,-0.345,-0.015,
547768,-0.325,-0.02,
547769,-0.32,-0.015,
547770,-0.325,-0.02,
547771,-0.315,-0.035,
547772,-0.305,-0.035,
547773,-0.29,-0.04,
547774,-0.27,-0.02,
547775,-0.24,-0.02,
547776,-0.21,-0.025,
547777,-0.225,-0.035,
547778,-0.24,-0.035,
547779,-0.255,-0.02,
547780,-0.25,-0.03,
547781,-0.255,-0.025,
547782,-0.255,-0.025,
547783,-0.27,-0.04,
547784,-0.295,-0.045,
547785,-0.295,-0.045,
547786,-0.29,-0.035,
547787,-0.28,-0.035,
547788,-0.28,-0.04,
547789,-0.295,-0.045,
547790,-0.31,-0.05,
547791,-0.31,-0.05,
547792,-0.305,-0.035,
547793,-0.31,-0.04,
547794,-0.34,-0.05,
547795,-0.345,-0.05,
547796,-0.37,-0.05,
547797,-0.385,-0.04,
547798,-0.375,-0.03,
547799,-0.38,-0.04,
547800,-0.38,-0.045,
547801,-0.39,-0.05,
547802,-0.405,-0.055,
547803,-0.39,-0.04,
547804,-0.39,-0.025,
547805,-0.38,-0.03,
547806,-0.385,-0.03,
547807,-0.38,-0.035,
547808,-0.395,-0.05,
547809,-0.39,-0.04,
547810,-0.405,-0.03,
547811,-0.395,-0.035,
547812,-0.395,-0.04,
547813,-0.39,-0.045,
547814,-0.405,-0.04,
547815,-0.41,-0.03,
547816,-0.405,-0.025,
547817,-0.39,-0.025,
547818,-0.39,-0.025,
547819,-0.4,-0.04,
547820,-0.41,-0.035,
547821,-0.41,-0.015,
547822,-0.41,-0.015,
547823,-0.405,-0.015,
547824,-0.43,-0.025,
547825,-0.47,-0.03,
547826,-0.5,-0.025,
547827,-0.5,-0.01,
547828,-0.455,-0.01,
547829,-0.37,-0.025,
547830,-0.21,-0.02,
547831,0.005,-0.015,
547832,0.25,-0.025,
547833,0.58,-0.02,
547834,0.925,-0.025,
547835,1.225,-0.045,
547836,1.36,-0.075,
547837,1.27,-0.105,N
547838,0.995,-0.13,
547839,0.665,-0.14,
547840,0.4,-0.11,
547841,0.245,-0.075,
547842,0.165,-0.045,
547843,0.115,-0.04,
547844,0.055,-0.025,
547845,-0.055,-0.03,
547846,-0.14,-0.015,
547847,-0.175,-0.025,
547848,-0.205,-0.02,
547849,-0.265,-0.035,
547850,-0.33,-0.04,
547851,-0.37,-0.04,
547852,-0.38,-0.03,
547853,-0.39,-0.04,
547854,-0.425,-0.04,
547855,-0.44,-0.06,
547856,-0.445,-0.045,
547857,-0.445,-0.035,
547858,-0.435,-0.03,
547859,-0.425,-0.015,
547860,-0.43,-0.03,
547861,-0.435,-0.04,
547862,-0.45,-0.035,
547863,-0.455,-0.04,
547864,-0.44,-0.035,
547865,-0.44,-0.025,
547866,-0.445,-0.03,
547867,-0.45,-0.035,
547868,-0.46,-0.045,
547869,-0.47,-0.035,
547870,-0.45,-0.025,
547871,-0.445,-0.025,
547872,-0.44,-0.025,
547873,-0.455,-0.03,
547874,-0.465,-0.045,
547875,-0.46,-0.025,
547876,-0.455,-0.015,
547877,-0.445,-0.015,
547878,-0.45,-0.015,
547879,-0.465,-0.015,
547880,-0.465,-0.035,
547881,-0.46,-0.025,
547882,-0.455,-0.01,
547883,-0.45,-0.015,
547884,-0.45,-0.02,
547885,-0.45,-0.02,
547886,-0.47,-0.015,
547887,-0.455,-0.015,
547888,-0.465,-0.015,
547889,-0.45,-0.015,
547890,-0.45,-0.015,
547891,-0.455,-0.03,
547892,-0.48,-0.035,
547893,-0.475,-0.015,
547894,-0.47,-0.015,
547895,-0.46,-0.02,
547896,-0.455,-0.02,
547897,-0.455,-0.04,
547898,-0.475,-0.045,
547899,-0.465,-0.03,
547900,-0.45,-0.025,
547901,-0.45,-0.025,
547902,-0.445,-0.035,
547903,-0.455,-0.045,
547904,-0.47,-0.06,
547905,-0.465,-0.035,
547906,-0.455,-0.035,
547907,-0.45,-0.035,
547908,-0.45,-0.04,
547909,-0.455,-0.045,
547910,-0.47,-0.045,
547911,-0.46,-0.045,
547912,-0.44,-0.02,
547913,-0.435,-0.025,
547914,-0.43,-0.03,
547915,-0.445,-0.04,
547916,-0.445,-0.055,
547917,-0.445,-0.045,
547918,-0.43,-0.025,
547919,-0.42,-0.04,
547920,-0.415,-0.035,
547921,-0.41,-0.035,
547922,-0.405,-0.04,
547923,-0.41,-0.035,
547924,-0.4,-0.04,
547925,-0.39,-0.035,
547926,-0.385,-0.025,
547927,-0.39,-0.035,
547928,-0.375,-0.045,
547929,-0.37,-0.035,
547930,-0.345,-0.02,
547931,-0.32,-0.025,
547932,-0.325,-0.03,
547933,-0.33,-0.055,
547934,-0.325,-0.04,
547935,-0.32,-0.035,
547936,-0.315,-0.03,
547937,-0.29,-0.02,
547938,-0.28,-0.02,
547939,-0.265,-0.035,
547940,-0.265,-0.03,
547941,-0.245,-0.025,
547942,-0.23,-0.01,
547943,-0.225,-0.015,
547944,-0.2,-0.02,
547945,-0.2,-0.035,
547946,-0.195,-0.03,
547947,-0.195,-0.035,
547948,-0.18,-0.025,
547949,-0.155,-0.03,
547950,-0.15,-0.04,
547951,-0.15,-0.04,
547952,-0.165,-0.045,
547953,-0.14,-0.04,
547954,-0.135,-0.035,
547955,-0.12,-0.04,
547956,-0.115,-0.05,
547957,-0.12,-0.05,
547958,-0.125,-0.06,
547959,-0.13,-0.055,
547960,-0.12,-0.045,
547961,-0.12,-0.05,
547962,-0.12,-0.055,
547963,-0.14,-0.075,
547964,-0.165,-0.07,
547965,-0.17,-0.07,
547966,-0.16,-0.065,
547967,-0.175,-0.055,
547968,-0.18,-0.06,
547969,-0.195,-0.065,
547970,-0.215,-0.075,
547971,-0.225,-0.06,
547972,-0.235,-0.055,
547973,-0.235,-0.06,
547974,-0.245,-0.04,
547975,-0.265,-0.055,
547976,-0.285,-0.055,
547977,-0.3,-0.065,
547978,-0.3,-0.045,
547979,-0.3,-0.045,
547980,-0.31,-0.06,
547981,-0.325,-0.065,
547982,-0.33,-0.07,
547983,-0.35,-0.045,
547984,-0.345,-0.035,
547985,-0.35,-0.045,
547986,-0.355,-0.05,
547987,-0.355,-0.055,
547988,-0.385,-0.06,
547989,-0.385,-0.055,
547990,-0.37,-0.045,
547991,-0.36,-0.03,
547992,-0.36,-0.045,
547993,-0.37,-0.055,
547994,-0.375,-0.04,
547995,-0.375,-0.055,
547996,-0.38,-0.035,
547997,-0.365,-0.03,
547998,-0.365,-0.035,
547999,-0.38,-0.045,
548000,-0.39,-0.035,
548001,-0.385,-0.025,
548002,-0.385,-0.02,
548003,-0.375,-0.03,
548004,-0.38,-0.025,
548005,-0.38,-0.045,
548006,-0.39,-0.035,
548007,-0.395,-0.035,
548008,-0.385,-0.015,
548009,-0.38,-0.02,
548010,-0.375,-0.015,
548011,-0.39,-0.03,
548012,-0.4,-0.045,
548013,-0.4,-0.035,
548014,-0.39,-0.015,
548015,-0.375,-0.025,
548016,-0.385,-0.03,
548017,-0.395,-0.04,
548018,-0.41,-0.05,
548019,-0.4,-0.03,
548020,-0.385,-0.025,
548021,-0.38,-0.03,
548022,-0.37,-0.04,
548023,-0.39,-0.045,
548024,-0.4,-0.05,
548025,-0.39,-0.035,
548026,-0.385,-0.035,
548027,-0.37,-0.04,
548028,-0.38,-0.045,
548029,-0.38,-0.055,
548030,-0.385,-0.065,
548031,-0.37,-0.05,
548032,-0.365,-0.045,
548033,-0.365,-0.035,
548034,-0.365,-0.045,
548035,-0.365,-0.06,
548036,-0.375,-0.05,
548037,-0.375,-0.05,
548038,-0.37,-0.04,
548039,-0.36,-0.05,
548040,-0.365,-0.035,
548041,-0.355,-0.055,
548042,-0.38,-0.05,
548043,-0.37,-0.055,
548044,-0.355,-0.045,
548045,-0.35,-0.04,
548046,-0.35,-0.04,
548047,-0.37,-0.05,
548048,-0.365,-0.065,
548049,-0.365,-0.055,
548050,-0.355,-0.04,
548051,-0.335,-0.04,
548052,-0.34,-0.045,
548053,-0.355,-0.05,
548054,-0.37,-0.05,
548055,-0.365,-0.055,
548056,-0.355,-0.035,
548057,-0.35,-0.035,
548058,-0.355,-0.03,
548059,-0.36,-0.045,
548060,-0.365,-0.05,
548061,-0.355,-0.045,
548062,-0.36,-0.03,
548063,-0.355,-0.035,
548064,-0.35,-0.045,
548065,-0.355,-0.06,
548066,-0.36,-0.04,
548067,-0.36,-0.035,
548068,-0.365,-0.035,
548069,-0.355,-0.035,
548070,-0.355,-0.035,
548071,-0.35,-0.055,
